date_time,vol,num_conc_events
2015-01-09 21:12:32.915,0.008418581664106127,0.0
2015-01-11 23:31:19.054,0.008266379874381833,0.0
2015-01-12 08:08:40.147,0.008145249574967537,0.0
2015-01-12 09:48:31.980,0.008093777357262811,0.0
2015-01-12 12:18:05.244,0.008043361067654348,0.0
2015-01-12 13:32:14.385,0.007912569874129964,0.0
2015-01-12 14:28:13.109,0.007788931069174913,0.0
2015-01-12 14:33:58.607,0.007649258991722587,0.0
2015-01-12 14:36:34.243,0.007501018024744199,0.0
2015-01-12 14:39:02.103,0.007363592900501358,0.0
2015-01-12 14:42:25.786,0.007254172307329686,0.0
2015-01-12 14:46:05.149,0.007128404690761451,0.0
2015-01-12 14:49:15.126,0.007053771662605473,1.0
2015-01-12 14:52:46.430,0.00696691835591014,1.0
2015-01-12 14:56:49.380,0.006943538065828678,2.0
2015-01-12 15:00:35.046,0.0069122274020119055,2.0
2015-01-12 15:04:44.953,0.006865905910964077,2.0
2015-01-12 15:10:43.447,0.006796308717533703,2.0
2015-01-12 15:16:36.229,0.006720412912824966,2.0
2015-01-12 15:24:19.358,0.006655165648613282,2.0
2015-01-12 15:29:53.431,0.006589999112748279,2.0
2015-01-12 15:37:23.784,0.006497899782134922,2.0
2015-01-12 15:44:58.528,0.006385882956331859,2.0
2015-01-12 15:55:19.477,0.006280586930319308,2.0
2015-01-12 16:02:08.112,0.006156303629767661,2.0
2015-01-12 16:12:21.723,0.006034934260925839,2.0
2015-01-12 16:22:06.014,0.005916106451122018,2.0
2015-01-12 16:33:53.060,0.00580264067013797,2.0
2015-01-12 16:46:55.200,0.0056904134838059416,2.0
2015-01-12 16:52:54.695,0.005594495636126043,2.0
2015-01-12 17:13:51.670,0.005496021399035896,2.0
2015-01-12 17:30:00.651,0.005389575007749845,2.0
2015-01-12 17:51:12.651,0.005299453060810975,2.0
2015-01-12 18:09:14.828,0.005218431387281964,2.0
2015-01-12 18:30:00.674,0.0051689776961652235,2.0
2015-01-12 18:55:27.042,0.005082553026907981,2.0
2015-01-12 19:21:38.023,0.005005236035590685,2.0
2015-01-12 19:34:29.238,0.004963532069596113,2.0
2015-01-12 19:47:23.970,0.004929843393380739,2.0
2015-01-12 19:59:00.557,0.00485795526624274,2.0
2015-01-12 20:10:48.492,0.004788340483991818,2.0
2015-01-12 20:26:18.638,0.0047209515859938074,2.0
2015-01-12 20:40:10.125,0.0046612873745587894,2.0
2015-01-12 20:48:13.520,0.0045694151409505935,2.0
2015-01-12 20:56:12.622,0.004480215691727392,2.0
2015-01-12 20:59:49.551,0.004401457481649,2.0
2015-01-12 21:00:33.368,0.0043221403001998,2.0
2015-01-12 21:10:25.047,0.004236722338698136,2.0
2015-01-13 02:39:48.314,0.004153269707577296,2.0
2015-01-13 08:03:51.071,0.0040840893820474015,2.0
2015-01-13 09:38:58.103,0.004005054937066711,2.0
2015-01-13 11:18:53.598,0.003936292775133736,2.0
2015-01-13 12:37:22.583,0.0038585134443133128,2.0
2015-01-13 13:52:13.598,0.0038025573956467808,2.0
2015-01-13 14:14:54.651,0.0038145056616836373,2.0
2015-01-13 14:31:38.293,0.0038951410563637244,2.0
2015-01-13 14:34:08.581,0.004188682019712538,3.0
2015-01-13 14:38:34.106,0.00471068016066833,3.0
2015-01-13 14:41:11.552,0.005350632214006988,3.0
2015-01-13 14:44:17.251,0.006012287448640852,3.0
2015-01-13 14:48:31.614,0.006482796590244919,4.0
2015-01-13 14:53:11.062,0.0069909772279016175,4.0
2015-01-13 14:58:19.585,0.007666230929361364,3.0
2015-01-13 15:02:06.028,0.008208037616705181,2.0
2015-01-13 15:08:31.476,0.008587352026736364,2.0
2015-01-13 15:14:42.727,0.008836220135056461,2.0
2015-01-13 15:24:06.894,0.009031206070254762,2.0
2015-01-13 15:35:35.458,0.009227810073476046,2.0
2015-01-13 15:45:07.609,0.009282391428082508,2.0
2015-01-13 15:53:46.175,0.009371696043290878,2.0
2015-01-13 16:01:03.235,0.009414683899218844,2.0
2015-01-13 16:11:59.537,0.009309194187050802,2.0
2015-01-13 16:21:06.097,0.009170175055892025,2.0
2015-01-13 16:30:09.869,0.009070304906001444,2.0
2015-01-13 16:35:51.264,0.00896400233640802,2.0
2015-01-13 16:43:48.767,0.008835552168372254,2.0
2015-01-13 16:55:22.729,0.0087481428735348,2.0
2015-01-13 17:02:29.201,0.008612000452422264,2.0
2015-01-13 17:09:40.841,0.008480770152627446,2.0
